revenue|sales|city
314905|4|London
1337272|4|Durham
30080|3|London
1678794|3|Cambridge
1600856|3|Cambridge
358434|4|London
1371931|3|Cambridge
366205|3|London
1238978|4|Durham
1057685|2|Durham
390946|2|London
848272|3|Oxford
405581|2|London
405334|3|London
24136|1|London
1329576|3|Durham
145422|1|London
305096|3|London
766393|3|Oxford
1320703|3|Durham
930444|1|Durham
475144|3|Oxford
589426|1|Oxford
562669|1|Oxford
1296460|4|Durham
239160|3|London
428189|3|London
763902|3|Oxford
1545994|2|Cambridge
1160907|3|Durham
1634250|3|Cambridge
988895|4|Durham
1678004|3|Cambridge
1678965|2|Cambridge
1052337|1|Durham
1313633|3|Durham
715365|3|Oxford
523689|4|Oxford
1008797|4|Durham
1043836|3|Durham
741032|4|Oxford
1244675|3|Durham
546769|2|Oxford
1655423|2|Cambridge
633297|3|Oxford
455233|2|Oxford
898919|2|Durham
710655|3|Oxford
191191|3|London
728855|4|Oxford
1638998|2|Cambridge
1660139|4|Cambridge
634239|3|Oxford
873930|2|Oxford
1152723|1|Durham
1700968|3|Cambridge
1274400|2|Durham
291772|4|London
1776700|4|Cambridge
632727|1|Oxford
1139082|3|Durham
666927|3|Oxford
339396|3|London
847278|4|Oxford
173859|3|London
867058|4|Oxford
1408614|4|Cambridge
317746|4|London
1606094|3|Cambridge
1012392|2|Durham
1755894|3|Cambridge
1122393|3|Durham
460967|3|Oxford
858082|1|Oxford
401488|2|London
522514|2|Oxford
246225|3|London
511670|2|Oxford
532014|3|Oxford
1663850|3|Cambridge
1668222|3|Cambridge
1772850|1|Cambridge
414684|3|London
819823|3|Oxford
868588|2|Oxford
1016372|1|Durham
729164|3|Oxford
579715|4|Oxford
1463004|1|Cambridge
457924|4|Oxford
1409106|1|Cambridge
1258253|2|Durham
98858|3|London
1428837|2|Cambridge
1422702|4|Cambridge
1377330|3|Cambridge
1747641|1|Cambridge
280922|4|London
1428047|3|Cambridge
221977|3|London
172992|1|London
619804|4|Oxford
466007|3|Oxford
1055021|3|Durham
143731|3|London
661345|3|Oxford
1710750|2|Cambridge
1042880|4|Durham
181362|3|London
554827|1|Oxford
72904|1|London
1656464|2|Cambridge
1315727|1|Durham
994925|3|Durham
1539158|3|Cambridge
780163|3|Oxford
175229|3|London
978648|3|Durham
995641|4|Durham
1054300|3|Durham
1636556|3|Cambridge
919139|3|Durham
488801|4|Oxford
642851|2|Oxford
1085999|1|Durham
622490|3|Oxford
431715|2|London
83435|4|London
908422|1|Durham
702632|3|Oxford
1123011|2|Durham
945893|4|Durham
22201|4|London
1167369|3|Durham
1588700|4|Cambridge
1419619|3|Cambridge
1484804|3|Cambridge
1691570|3|Cambridge
1723840|3|Cambridge
348773|3|London
774757|4|Oxford
281384|3|London
1785197|3|Cambridge
953877|3|Durham
709896|3|Oxford
132320|2|London
866303|3|Oxford
329529|2|London
1082434|3|Durham
1778278|3|Cambridge
775733|3|Oxford
728704|3|Oxford
1273786|1|Durham
955233|2|Durham
854802|2|Oxford
811294|4|Oxford
1228130|4|Durham
1602549|2|Cambridge
786625|3|Oxford
295656|2|London
80135|4|London
918733|4|Durham
1321389|4|Durham
21558|2|London
254319|3|London
183641|4|London
1400683|2|Cambridge
629452|4|Oxford
1702937|3|Cambridge
483048|4|Oxford
1046531|3|Durham
399914|1|London
373044|2|London
1272526|1|Durham
12732|3|London
982930|4|Durham
1005997|4|Durham
1562607|3|Cambridge
1709995|3|Cambridge
1723996|1|Cambridge
1287857|3|Durham
1628274|3|Cambridge
503081|2|Oxford
555134|1|Oxford
1788536|1|Cambridge
954141|4|Durham
958138|1|Durham
394087|4|London
980008|3|Durham
286848|1|London
1353316|2|Cambridge
882822|3|Oxford
1320499|3|Durham
640755|2|Oxford
938654|2|Durham
261919|3|London
1036869|1|Durham
219824|4|London
1581929|3|Cambridge
1764688|4|Cambridge
1063310|4|Durham
220407|2|London
277437|2|London
205706|4|London
194896|3|London
578173|3|Oxford
649052|1|Oxford
981025|4|Durham
39068|1|London
1687275|3|Cambridge
545787|3|Oxford
1664254|4|Cambridge
1036347|3|Durham
369691|3|London
1284693|2|Durham
281493|3|London
1672059|3|Cambridge
947048|2|Durham
134121|3|London
1416795|4|Cambridge
320776|3|London
1791157|4|Cambridge
937015|1|Durham
1233227|2|Durham
1765878|1|Cambridge
1676398|3|Cambridge
508578|3|Oxford
711476|2|Oxford
1265860|1|Durham
844005|3|Oxford
232044|3|London
805747|4|Oxford
879738|3|Oxford
1252778|2|Durham
1187701|1|Durham
575653|3|Oxford
843387|4|Oxford
929859|2|Durham
903541|3|Durham
266525|2|London
280476|1|London
1503848|2|Cambridge
362784|4|London
1397850|4|Cambridge
1055676|4|Durham
1634375|2|Cambridge
531390|3|Oxford
593675|3|Oxford
1563976|3|Cambridge
373639|3|London
379910|2|London
1018426|3|Durham
1282883|1|Durham
1410828|3|Cambridge
9852|2|London
1786344|3|Cambridge
355515|3|London
1791792|3|Cambridge
350789|4|London
410429|3|London
1657215|4|Cambridge
425235|3|London
1490308|2|Cambridge
7230|1|London
147734|4|London
1675109|2|Cambridge
1575445|3|Cambridge
1684009|3|Cambridge
368418|3|London
1702902|3|Cambridge
17345|3|London
975621|2|Durham
84667|3|London
381510|3|London
485708|2|Oxford
1277092|2|Durham
41218|3|London
704924|3|Oxford
1053871|3|Durham
355178|1|London
1763852|3|Cambridge
225449|4|London
864400|3|Oxford
1338417|1|Durham
709887|3|Oxford
1015886|2|Durham
281570|2|London
356963|3|London
1659926|3|Cambridge
396971|4|London
213764|3|London
1099627|4|Durham
182287|2|London
1466870|3|Cambridge
1450189|4|Cambridge
453338|2|Oxford
1147126|3|Durham
1143459|3|Durham
1701132|3|Cambridge
837026|2|Oxford
1040372|1|Durham
158243|4|London
89359|3|London
439787|2|London
1418423|3|Cambridge
1582210|4|Cambridge
656448|1|Oxford
491132|3|Oxford
1177126|4|Durham
1351381|4|Cambridge
635683|3|Oxford
447893|4|London
788202|1|Oxford
1445160|4|Cambridge
1022900|2|Durham
854046|3|Oxford
1173650|3|Durham
490731|3|Oxford
1300701|2|Durham
147123|3|London
1406987|3|Cambridge
133882|3|London
587679|3|Oxford
162176|1|London
1770894|2|Cambridge
350231|3|London
1275368|3|Durham
838592|4|Oxford
1626373|3|Cambridge
746881|3|Oxford
1045698|2|Durham
934444|3|Durham
1680725|3|Cambridge
620769|3|Oxford
709268|3|Oxford
172806|2|London
1277983|3|Durham
772379|1|Oxford
1124020|3|Durham
1756493|2|Cambridge
279755|4|London
1618600|2|Cambridge
750325|3|Oxford
1070798|3|Durham
1756979|3|Cambridge
926612|4|Durham
1574326|2|Cambridge
23580|2|London
1390154|3|Cambridge
936038|2|Durham
1227171|3|Durham
571134|4|Oxford
1437608|2|Cambridge
959377|3|Durham
710401|3|Oxford
885541|3|Oxford
220063|1|London
1602117|2|Cambridge
1143662|4|Durham
920583|3|Durham
463066|1|Oxford
419456|3|London
599344|1|Oxford
962276|4|Durham
791959|2|Oxford
1703332|3|Cambridge
1608499|3|Cambridge
248382|3|London
281958|3|London
1063883|3|Durham
1723272|1|Cambridge
1278396|3|Durham
1372197|3|Cambridge
1514087|3|Cambridge
60059|3|London
420335|4|London
208885|2|London
1791548|3|Cambridge
377819|3|London
73276|3|London
784718|2|Oxford
1267166|3|Durham
1283466|2|Durham
903286|3|Durham
325069|2|London
1014999|3|Durham
1360000|3|Cambridge
1351638|3|Cambridge
248082|3|London
989575|4|Durham
365499|2|London
696448|3|Oxford
1735376|3|Cambridge
1513105|2|Cambridge
421840|3|London
779956|2|Oxford
1396449|3|Cambridge
50561|4|London
1672719|4|Cambridge
541707|3|Oxford
1747603|2|Cambridge
1134690|4|Durham
275771|3|London
592369|3|Oxford
1718219|3|Cambridge
1683478|4|Cambridge
93090|3|London
1609655|3|Cambridge
832556|3|Oxford
1638876|3|Cambridge
1558|3|London
1625521|1|Cambridge
1441819|2|Cambridge
1317639|4|Durham
647238|3|Oxford
1658916|2|Cambridge
879903|3|Oxford
1616580|1|Cambridge
1727111|2|Cambridge
295087|2|London
1177565|1|Durham
1284487|3|Durham
1461836|1|Cambridge
1737684|4|Cambridge
1242026|4|Durham
1623399|2|Cambridge
583097|2|Oxford
56357|3|London
31351|3|London
92514|2|London
587706|3|Oxford
682859|3|Oxford
1503586|3|Cambridge
1715721|2|Cambridge
987639|2|Durham
374899|3|London
1138529|3|Durham
352804|2|London
799932|4|Oxford
888538|3|Oxford
1271015|3|Durham
1251551|3|Durham
1660446|3|Cambridge
1307013|3|Durham
1141425|2|Durham
847249|2|Oxford
482329|3|Oxford
1365849|2|Cambridge
1164792|2|Durham
1513729|4|Cambridge
1377591|1|Cambridge
937113|2|Durham
1749277|3|Cambridge
1402461|4|Cambridge
365517|3|London
1667871|3|Cambridge
915868|3|Durham
1482420|3|Cambridge
1106692|3|Durham
1507282|4|Cambridge
1058883|3|Durham
605932|3|Oxford
1042585|3|Durham
798822|3|Oxford
1199421|3|Durham
303985|4|London
1275279|2|Durham
645905|3|Oxford
1776032|2|Cambridge
472467|2|Oxford
1794843|3|Cambridge
1370264|3|Cambridge
1646972|4|Cambridge
1096695|2|Durham
1224177|3|Durham
1474447|2|Cambridge
1689334|2|Cambridge
935706|3|Durham
743873|2|Oxford
306140|2|London
443928|3|London
1679809|2|Cambridge
1262163|2|Durham
434894|3|London
84306|1|London
408962|1|London
461626|3|Oxford
1132610|2|Durham
611290|2|Oxford
1632636|4|Cambridge
1424272|3|Cambridge
582681|4|Oxford
79391|3|London
1404642|3|Cambridge
1497537|1|Cambridge
1176482|2|Durham
882485|2|Oxford
1377159|4|Cambridge
1671895|2|Cambridge
689970|4|Oxford
1362385|1|Cambridge
513575|4|Oxford
169397|2|London
1032596|3|Durham
875371|3|Oxford
1054015|3|Durham
536358|4|Oxford
922922|3|Durham
1238161|4|Durham
537331|3|Oxford
822259|3|Oxford
1755738|3|Cambridge
1068390|3|Durham
374245|3|London
563259|2|Oxford
203502|3|London
179302|2|London
615078|3|Oxford
714260|4|Oxford
904050|3|Durham
590435|4|Oxford
412861|3|London
478397|3|Oxford
663093|3|Oxford
1378305|3|Cambridge
1171762|3|Durham
1698702|3|Cambridge
1170451|2|Durham
1301163|3|Durham
1274311|3|Durham
624648|3|Oxford
262061|4|London
1088701|3|Durham
611853|3|Oxford
1002577|4|Durham
217762|2|London
1765247|3|Cambridge
480321|1|Oxford
894601|3|Oxford
1720960|1|Cambridge
90691|3|London
658023|3|Oxford
433987|3|London
441688|4|London
340149|4|London
1111919|2|Durham
1158961|3|Durham
371604|1|London
1104550|3|Durham
70248|1|London
1676031|4|Cambridge
1302872|3|Durham
1641132|3|Cambridge
508935|3|Oxford
1472055|4|Cambridge
1723038|3|Cambridge
1030157|3|Durham
1747489|3|Cambridge
1050831|1|Durham
1492220|2|Cambridge
818387|4|Oxford
1193196|2|Durham
400763|4|London
594016|3|Oxford
1500140|1|Cambridge
1507189|3|Cambridge
249719|1|London
392320|3|London
1437200|3|Cambridge
417543|3|London
1241457|3|Durham
427648|4|London
929747|4|Durham
1646121|2|Cambridge
421241|3|London
1272437|4|Durham
776144|1|Oxford
1324448|1|Durham
176001|3|London
333136|4|London
1058391|1|Durham
1616632|3|Cambridge
15876|3|London
482304|2|Oxford
1035949|1|Durham
901185|4|Durham
1203238|1|Durham
799569|3|Oxford
1413900|1|Cambridge
319239|3|London
1521710|2|Cambridge
1546902|3|Cambridge
1267342|3|Durham
1379668|3|Cambridge
409983|3|London
1350543|3|Cambridge
629169|3|Oxford
624457|3|Oxford
281872|3|London
742303|1|Oxford
384698|1|London
1524168|3|Cambridge
909797|3|Durham
1709097|2|Cambridge
132550|4|London
988219|3|Durham
198659|4|London
1636930|1|Cambridge
338517|2|London
1122463|3|Durham
855624|4|Oxford
828516|3|Oxford
1202784|2|Durham
1485932|4|Cambridge
254197|3|London
747759|2|Oxford
1112317|1|Durham
943921|2|Durham
998996|4|Durham
1712429|3|Cambridge
1484528|1|Cambridge
346715|4|London
1723773|4|Cambridge
802742|2|Oxford
1247369|3|Durham
194391|3|London
1228984|3|Durham
1219137|1|Durham
882608|2|Oxford
1315694|2|Durham
1229873|2|Durham
1214622|2|Durham
1368787|3|Cambridge
1556366|4|Cambridge
928156|4|Durham
85447|3|London
1245742|3|Durham
956671|3|Durham
1026669|3|Durham
914889|3|Durham
954238|3|Durham
993115|1|Durham
785219|3|Oxford
1386449|3|Cambridge
231144|2|London
1646919|3|Cambridge
1702250|3|Cambridge
461371|2|Oxford
115212|2|London
1145527|4|Durham
148325|2|London
85741|3|London
801896|4|Oxford
1667657|3|Cambridge
872326|2|Oxford
823001|3|Oxford
885392|4|Oxford
98815|3|London
1119349|3|Durham
19030|4|London
498177|2|Oxford
1274768|3|Durham
617036|2|Oxford
714527|4|Oxford
1650751|2|Cambridge
1167193|3|Durham
433118|3|London
778601|4|Oxford
829265|3|Oxford
936922|4|Durham
1478073|3|Cambridge
1178877|3|Durham
1774282|3|Cambridge
1122069|3|Durham
1051338|2|Durham
1495174|1|Cambridge
277181|3|London
187880|1|London
610372|3|Oxford
1719223|3|Cambridge
560465|4|Oxford
1777357|3|Cambridge
1428303|3|Cambridge
504866|4|Oxford
433356|1|London
764352|3|Oxford
1515368|3|Cambridge
306685|3|London
1166852|3|Durham
1330239|3|Durham
1543891|4|Cambridge
516206|3|Oxford
1165165|3|Durham
815561|4|Oxford
1357342|4|Cambridge
526349|4|Oxford
48651|3|London
756813|3|Oxford
215801|4|London
1518518|2|Cambridge
1513282|3|Cambridge
419520|4|London
971101|2|Durham
1525757|1|Cambridge
1315178|2|Durham
854378|1|Oxford
489715|4|Oxford
1107046|3|Durham
1663230|2|Cambridge
26019|3|London
85150|4|London
597391|3|Oxford
595353|3|Oxford
235097|4|London
49977|3|London
501967|3|Oxford
463571|3|Oxford
1418657|2|Cambridge
1350331|3|Cambridge
871680|4|Oxford
994440|3|Durham
699529|4|Oxford
1265326|3|Durham
1721834|3|Cambridge
1589618|3|Cambridge
1044990|3|Durham
1665729|3|Cambridge
514071|4|Oxford
1389558|3|Cambridge
1249687|2|Durham
184064|4|London
950103|3|Durham
1285081|3|Durham
887620|4|Oxford
1486684|4|Cambridge
775861|2|Oxford
291779|4|London
35664|4|London
71905|3|London
1400219|2|Cambridge
235173|3|London
619297|2|Oxford
725189|1|Oxford
410303|4|London
101462|2|London
1794580|1|Cambridge
981712|2|Durham
1139242|2|Durham
181281|4|London
1793233|3|Cambridge
865901|3|Oxford
973542|4|Durham
1492172|4|Cambridge
702370|4|Oxford
5296|4|London
647096|3|Oxford
1334837|2|Durham
1620153|1|Cambridge
353118|2|London
880609|4|Oxford
2777|3|London
726283|4|Oxford
39277|3|London
1248026|3|Durham
676464|3|Oxford
389958|3|London
1753359|3|Cambridge
1716115|1|Cambridge
929267|2|Durham
1239782|3|Durham
288505|3|London
1513675|3|Cambridge
684318|2|Oxford
42292|3|London
672791|3|Oxford
415404|3|London
537128|3|Oxford
179022|4|London
1033086|3|Durham
1418039|1|Cambridge
1231595|3|Durham
251341|2|London
729359|2|Oxford
269600|4|London
390704|2|London
13497|1|London
412460|4|London
1711868|4|Cambridge
29559|2|London
563519|3|Oxford
358791|2|London
367552|3|London
327089|1|London
213316|4|London
1432413|2|Cambridge
917553|2|Durham
404454|3|London
1557689|4|Cambridge
595684|3|Oxford
493258|1|Oxford
673066|2|Oxford
689316|4|Oxford
401010|3|London
1038675|2|Durham
872149|4|Oxford
542664|4|Oxford
869899|3|Oxford
882754|3|Oxford
370131|3|London
1053757|4|Durham
675758|3|Oxford
824771|3|Oxford
1110039|3|Durham
542135|3|Oxford
1180835|2|Durham
243554|3|London
162144|3|London
861186|3|Oxford
186479|3|London
856951|2|Oxford
69431|4|London
1415972|3|Cambridge
502597|3|Oxford
554551|4|Oxford
1083608|3|Durham
1296686|3|Durham
348662|2|London
296085|3|London
559008|3|Oxford
1443112|3|Cambridge
1428793|3|Cambridge
1486060|3|Cambridge
300832|1|London
1016480|3|Durham
416349|3|London
71642|4|London
730056|2|Oxford
1552811|3|Cambridge
875000|4|Oxford
952508|3|Durham
1793554|4|Cambridge
991394|2|Durham
1073670|4|Durham
1135267|1|Durham
1207884|2|Durham
573476|2|Oxford
19012|3|London
1393486|3|Cambridge
540226|2|Oxford
1307238|4|Durham
1098383|4|Durham
1300150|4|Durham
1013005|1|Durham
93176|4|London
233449|3|London
1758286|3|Cambridge
1329102|3|Durham
1442371|3|Cambridge
699024|3|Oxford
1504545|3|Cambridge
126161|2|London
893840|3|Oxford
508351|3|Oxford
1596876|4|Cambridge
938923|1|Durham
1005146|2|Durham
1687649|4|Cambridge
1004899|3|Durham
1460837|3|Cambridge
1455810|3|Cambridge
1551287|1|Cambridge
1499038|4|Cambridge
393600|2|London
1200610|1|Durham
472714|4|Oxford
344259|4|London
1215984|3|Durham
1472268|1|Cambridge
1708462|3|Cambridge
710323|3|Oxford
300877|3|London
1719048|2|Cambridge
122821|3|London
256042|3|London
701989|4|Oxford
668573|3|Oxford
1634586|3|Cambridge
1143476|2|Durham
116479|2|London
345247|3|London
1720779|1|Cambridge
566209|3|Oxford
228288|3|London
898846|3|Durham
1229719|2|Durham
1048961|3|Durham
1467229|1|Cambridge
1241015|4|Durham
366557|1|London
913956|3|Durham
1276820|2|Durham
1478313|4|Cambridge
836995|2|Oxford
1303025|3|Durham
497828|2|Oxford
1180572|4|Durham
1265852|3|Durham
97028|3|London
951227|1|Durham
561049|2|Oxford
116189|4|London
196902|4|London
827863|3|Oxford
1419296|4|Cambridge
1492911|4|Cambridge
329687|3|London
798165|2|Oxford
64000|1|London
1594919|3|Cambridge
1563319|4|Cambridge
547219|2|Oxford
1406671|3|Cambridge
1754302|3|Cambridge
599260|3|Oxford
953109|2|Durham
297071|3|London
345426|2|London
825224|2|Oxford
1360119|4|Cambridge
1736322|3|Cambridge
1173201|3|Durham
433885|2|London
944580|3|Durham
1684450|3|Cambridge
725437|4|Oxford
74829|2|London
267427|3|London
1728730|1|Cambridge
918104|3|Durham
1770724|3|Cambridge
190486|2|London
1207483|2|Durham
1141965|3|Durham
1700334|4|Cambridge
285658|3|London
324251|2|London
404512|1|London
220344|2|London
247887|2|London
1443407|1|Cambridge
1178501|1|Durham
238356|3|London
602702|3|Oxford
1280255|4|Durham
498695|2|Oxford
642127|2|Oxford
758758|3|Oxford
507422|3|Oxford
218396|1|London
950903|3|Durham
1151881|3|Durham
322747|1|London
132161|3|London
1731349|3|Cambridge
160478|3|London
1480930|3|Cambridge
1391389|3|Cambridge
1643991|3|Cambridge
237172|3|London
307961|3|London
1243336|3|Durham
1028387|4|Durham
1653154|3|Cambridge
904861|2|Durham
887478|2|Oxford
1766450|4|Cambridge
94916|2|London
869535|4|Oxford
612165|3|Oxford
1372895|3|Cambridge
898650|4|Durham
1281183|1|Durham
837930|3|Oxford
594474|3|Oxford
1408373|3|Cambridge
371626|2|London
68839|3|London
192006|3|London
1138067|2|Durham
697982|4|Oxford
154581|3|London
512688|4|Oxford
1586825|4|Cambridge
1260987|2|Durham
1269084|3|Durham
1045583|4|Durham
644557|3|Oxford
274132|3|London
115322|4|London
306727|4|London
219363|3|London
1674609|3|Cambridge
157710|4|London
1254678|3|Durham
969237|3|Durham
1695678|3|Cambridge
965300|2|Durham
1050871|4|Durham
616417|2|Oxford
118825|3|London
1506277|3|Cambridge
7070|3|London
902944|3|Durham
332798|3|London
1321074|3|Durham
1684040|3|Cambridge
380788|4|London
405224|2|London
1742141|1|Cambridge
726320|3|Oxford
681524|3|Oxford
1009103|4|Durham
923966|3|Durham
817327|3|Oxford
825921|3|Oxford
1030721|3|Durham
825071|1|Oxford
95564|4|London
708515|3|Oxford
22303|3|London
1238206|3|Durham
1264442|3|Durham
130789|2|London
788448|4|Oxford
1096182|2|Durham
445525|4|London
1716954|4|Cambridge
1395290|2|Cambridge
756581|2|Oxford
457180|3|Oxford
1521696|3|Cambridge
1422997|2|Cambridge
1013547|3|Durham
1253182|3|Durham
972773|2|Durham
512623|1|Oxford
1359341|3|Cambridge
1076188|3|Durham
434742|3|London
493953|3|Oxford
443151|2|London
32549|3|London
1372749|2|Cambridge
551247|2|Oxford
546104|4|Oxford
1395402|3|Cambridge
120872|3|London
967340|3|Durham
145675|4|London
1156742|3|Durham
1461571|3|Cambridge
650221|1|Oxford
983145|2|Durham
1682657|1|Cambridge
937483|3|Durham
1446698|3|Cambridge
1531784|2|Cambridge
1200768|4|Durham
1345255|3|Durham
490096|4|Oxford
45490|3|London
228024|3|London
1220557|3|Durham
1036311|1|Durham
523293|4|Oxford
1647948|2|Cambridge
875958|3|Oxford
502680|4|Oxford
540034|2|Oxford
1020770|3|Durham
764124|4|Oxford
522664|4|Oxford
988919|3|Durham
225528|3|London
1288466|3|Durham
331653|2|London
967903|3|Durham
252933|2|London
564492|2|Oxford
736258|3|Oxford
255726|3|London
19714|3|London
274101|4|London
1693719|4|Cambridge
1227925|3|Durham
64006|2|London
1461319|4|Cambridge
474219|3|Oxford
1471931|3|Cambridge
1103422|3|Durham
553275|2|Oxford
26193|3|London
304060|3|London
10490|2|London
235176|3|London
45740|1|London
1319237|3|Durham
1368891|4|Cambridge
1563912|3|Cambridge
681838|4|Oxford
1371323|3|Cambridge
802017|4|Oxford
897686|1|Durham
821747|1|Oxford
727819|2|Oxford
1524748|4|Cambridge
1194593|3|Durham
1572182|4|Cambridge
1565971|3|Cambridge
1204801|3|Durham
1307650|3|Durham
953829|1|Durham
711552|1|Oxford
1781764|3|Cambridge
1622068|2|Cambridge
676380|3|Oxford
662032|3|Oxford
1256941|4|Durham
546833|3|Oxford
419505|3|London
67026|3|London
641721|3|Oxford
426137|3|London
215111|3|London
420696|3|London
479155|1|Oxford
405784|3|London
1318238|1|Durham
241521|3|London
977294|3|Durham
1337440|3|Durham
1160860|1|Durham
1475535|2|Cambridge
118983|4|London
216117|1|London
347009|3|London
1386107|2|Cambridge
1417639|4|Cambridge
1623107|3|Cambridge
686304|3|Oxford
1526375|3|Cambridge
723556|3|Oxford
992596|4|Durham
1539162|3|Cambridge
1531689|1|Cambridge
1426800|3|Cambridge
508644|2|Oxford
569453|3|Oxford
1497169|4|Cambridge
1667604|4|Cambridge
1117257|1|Durham
465431|3|Oxford
152199|3|London
487753|2|Oxford
129938|2|London
336445|1|London
698215|2|Oxford
1138733|4|Durham
1328762|2|Durham
971048|2|Durham
784507|4|Oxford
476301|1|Oxford
1281772|3|Durham
993792|4|Durham
127550|2|London
872252|3|Oxford
229276|4|London
1753854|4|Cambridge
1138879|3|Durham
383540|4|London
1541660|3|Cambridge
66461|4|London
1623397|2|Cambridge
214146|3|London
1506550|3|Cambridge
725844|3|Oxford
1413002|3|Cambridge
1659185|2|Cambridge
473213|3|Oxford
341638|4|London
1253115|3|Durham
166562|1|London
